symbol,ThaiCompanyName,EngCompanyName,logo
SET:UEC,บริษัท ยูนิมิต เอนจิเนียริ่ง จำกัด (มหาชน),UNIMIT ENGINEERING PCL,https://s3-symbol-logo.tradingview.com/unimit-engineering-public-company-non-voting.svg
SET:UKEM,บริษัท ยูเนี่ยน ปิโตรเคมีคอล จำกัด (มหาชน),UNION PETROCHEMICA,https://s3-symbol-logo.tradingview.com/union-petrochemical.svg
SET:UMI,บริษัท สหโมเสคอุตสาหกรรม จำกัด (มหาชน),UNION MOSAIC INDUSTRY PUBLIC COMP,https://s3-symbol-logo.tradingview.com/the-union-mosaic-industry-public-company-non-voting.svg
SET:UNIQ,บริษัท ยูนิค เอ็นจิเนียริ่ง แอนด์ คอนสตรัคชั่น จำกัด (มหาชน),UNIQUE ENGINEERING AND CONSTRUCTION,https://s3-symbol-logo.tradingview.com/unique-engineering-and-construction-non-voting.svg
SET:UP,บริษัท ยูเนี่ยนพลาสติก จำกัด (มหาชน),UNION PLASTIC,https://s3-symbol-logo.tradingview.com/union-plastic-public-company.svg
SET:UPF,บริษัท ยูเนี่ยนไพโอเนียร์ จำกัด (มหาชน),UNION PIONEER FABRIC CORP,https://s3-symbol-logo.tradingview.com/union-pioneer-public-company-limited-non-voting.svg
SET:UPOIC,บริษัท สหอุตสาหกรรมน้ำมันปาล์ม จำกัด (มหาชน),UNITED PALM OIL INDUSTRY CO,https://s3-symbol-logo.tradingview.com/united-palm-oil-industry-public-company-non-voting.svg
SET:UREKA,บริษัท ยูเรกา ดีไซน์ จำกัด (มหาชน),EUREKA DESIGN PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/eureka-design-public-company-limited-non-voting.svg
SET:UTP,บริษัท ยูไนเต็ด เปเปอร์ จำกัด (มหาชน),UNITED PAPER PUBLIC CO LIMITED,https://s3-symbol-logo.tradingview.com/united-paper-public-company-limited.svg
SET:UV,บริษัท ยูนิเวนเจอร์ จำกัด (มหาชน),UNIVENTURES PUBLIC CO,https://s3-symbol-logo.tradingview.com/univentures-public-company-limited-non-voting.svg
SET:UVAN,บริษัท ยูนิวานิชน้ำมันปาล์ม จำกัด (มหาชน),UNIVANICH PALM OIL PLC,https://s3-symbol-logo.tradingview.com/univanich-palm-oil-public-company-non-voting.svg
SET:VARO,บริษัท วโรปกรณ์ จำกัด (มหาชน),VAROPAKORN CO,https://s3-symbol-logo.tradingview.com/varopakorn-public-company-limited-non-voting.svg
SET:VCOM,บริษัท วินท์คอม เทคโนโลยี จำกัด (มหาชน),VINTCOM TECHNOLOGY PCL,https://s3-symbol-logo.tradingview.com/vintcom-technology-public-company-limited-non-voting.svg
SET:VGI,บริษัท วีจีไอ จำกัด (มหาชน),VGI PCL,https://s3-symbol-logo.tradingview.com/vgi-public-company-limited.svg
SET:VIBHA,บริษัท โรงพยาบาลวิภาวดี จำกัด (มหาชน),VIBHAVADI MEDICAL CENTRE CO,https://s3-symbol-logo.tradingview.com/vibhavadi-medical-center-public-company.svg
SET:VIH,บริษัท ศรีวิชัยเวชวิวัฒน์ จำกัด (มหาชน),SRIVICHAI VEJVIVAT PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/srivichaivejvivat-public-company-limited-non-voting.svg
SET:VL,บริษัท วี.แอล.เอ็นเตอร์ไพรส์ จำกัด (มหาชน),V.L. ENTERPRISE PCL,https://s3-symbol-logo.tradingview.com/v-l-enterprise.svg
SET:VNG,บริษัท วนชัย กรุ๊ป จำกัด (มหาชน),VANACHAI GROUP CO,https://s3-symbol-logo.tradingview.com/vanachai-public-company-limited-non-voting.svg
SET:VPO,บริษัท วิจิตรภัณฑ์ปาล์มออยล์ จำกัด (มหาชน),VICHITBHAN PALMOIL PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/vichitbhan-palmoil.svg
SET:VRANDA,บริษัท วีรันดา รีสอร์ท จำกัด (มหาชน),VERANDA RESORT PCL,https://s3-symbol-logo.tradingview.com/veranda-resort-public-company-limited-non-voting.svg
SET:VS,บริษัท วีเซิร์ฟ เอ็นเตอร์ไพรส์ จำกัด (มหาชน),VISERVE ENTERPRISE PCL,https://s3-symbol-logo.tradingview.com/global-service-center.svg
SET:WACOAL,บริษัท ไทยวาโก้ จำกัด (มหาชน),THAI WACOAL CO,https://s3-symbol-logo.tradingview.com/thai-wacoal-public-company-limited-non-voting.svg
SET:WARRIX,บริษัท วอริกซ์ สปอร์ต จำกัด (มหาชน),WARRIX SPORT PCL,https://s3-symbol-logo.tradingview.com/warrix-sport-pcl-non-voting.svg
SET:WAVE,บริษัท เวฟ เอกซ์โพเนนเชียล จำกัด (มหาชน),WAVE EXPONENTIAL PCL,https://s3-symbol-logo.tradingview.com/wave-entertainment.svg
SET:WFX,บริษัท เวิลด์เฟล็กซ์ จำกัด (มหาชน),WORLD FLEX PCL,https://s3-symbol-logo.tradingview.com/world-flex-public-company-limited-non-voting.svg
SET:WGE,บริษัท เวล เกรด เอ็นจิเนียริ่ง จำกัด (มหาชน),WELL GRADED ENGINEERING PCL,https://s3-symbol-logo.tradingview.com/well-graded-engineering-public-company-non-voting.svg
SET:WHA,บริษัท ดับบลิวเอชเอ คอร์ปอเรชั่น จำกัด (มหาชน),WHA CORPORATION PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/wha-group.svg
SET:WHAUP,บริษัท ดับบลิวเอชเอ ยูทิลิตี้ส์ แอนด์ พาวเวอร์ จำกัด (มหาชน),WHA UTILITY & POWER PCL,https://s3-symbol-logo.tradingview.com/wha-utilities-and-power-public-company.svg
SET:WICE,บริษัท ไวส์ โลจิสติกส์ จำกัด (มหาชน),WICE LOGISTICS PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/wice-logistics-public-company-limited.svg
SET:WIIK,บริษัท วิค จำกัด (มหาชน),WIIK PCL,https://s3-symbol-logo.tradingview.com/wiik-public-company-limited-non-voting.svg
SET:WIN,บริษัท สวนอุตสาหกรรม วินโคสท์ จำกัด (มหาชน),WYNCOAST INDUSTRIAL PARK PUBLIC CO,https://s3-symbol-logo.tradingview.com/wyncoast-industrial-park.svg
SET:WINDOW,บริษัท วินโดว์ เอเชีย จำกัด (มหาชน),WINDOW ASIA PCL,https://s3-symbol-logo.tradingview.com/window-asia-pcl-non-voting.svg
SET:WINMED,บริษัท วินเนอร์ยี่ เมดิคอล จำกัด (มหาชน),WINNERGY MEDICAL PCL,https://s3-symbol-logo.tradingview.com/winnergy-medical.svg
SET:WINNER,บริษัท วินเนอร์กรุ๊ป เอ็นเตอร์ไพรซ์ จำกัด (มหาชน),WINNER GROUP ENTERPRISE PCL,https://s3-symbol-logo.tradingview.com/winner-enterprise-public-company-non-voting.svg
SET:WORK,บริษัท เวิร์คพอยท์ เอ็นเทอร์เทนเมนท์ จำกัด (มหาชน),WORKPOINT ENTERTAINMENT PUBLIC CO,https://s3-symbol-logo.tradingview.com/workpoint-entertainment.svg
SET:WP,บริษัท ดับบลิวพี เอ็นเนอร์ยี่ จำกัด (มหาชน),WP ENERGY PUBLIC COMPANY LTD,https://s3-symbol-logo.tradingview.com/wp-energy-public-company-limited-non-voting.svg
SET:WPH,บริษัท โรงพยาบาลวัฒนแพทย์ ตรัง จำกัด (มหาชน),WATTANAPAT HOSPITAL TRANG PCL,https://s3-symbol-logo.tradingview.com/wattanapat-hospital-trang-public-company-non-voting.svg
SET:WSOL,บริษัท ดับบลิว เอส โอ แอล จำกัด (มหาชน),WSOL PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/sabuy-technology.svg
SET:XBIO,บริษัท เอ็กซ์ ไบโอไซเอนซ์ จำกัด (มหาชน),X BIOSCIENCE PCL,https://s3-symbol-logo.tradingview.com/wow-factor-public-company-limited-non-voting.svg
SET:XO,บริษัท เอ็กโซติค ฟู้ด จำกัด (มหาชน),EXOTIC FOOD PC,https://s3-symbol-logo.tradingview.com/exotic-food-public-company-limited.svg
SET:XPG,บริษัท เอ็กซ์สปริง แคปปิตอล จำกัด (มหาชน),XSPRING CAPITAL PCL,https://s3-symbol-logo.tradingview.com/xspring-capital-public-company-limited.svg
SET:XYZ,บริษัท อาร์เอสเอ็กซ์วายแซด จำกัด (มหาชน),RSXYZ PCL,https://s3-symbol-logo.tradingview.com/rsxyz-pcl.svg
SET:YGG,บริษัท อิ๊กดราซิล กรุ๊ป จำกัด (มหาชน),YGGDRAZIL GROUP PCL,https://s3-symbol-logo.tradingview.com/yggdrazil.svg
SET:YONG,บริษัท ยงคอนกรีต จำกัด (มหาชน),YONG CONCRETE PCL,https://s3-symbol-logo.tradingview.com/yong-concrete-public-company-limited-non-voting.svg
SET:YUASA,บริษัท ยัวซ่าแบตเตอรี่ ประเทศไทย จำกัด (มหาชน),YUASA BATTERY(THAILAND),https://s3-symbol-logo.tradingview.com/yuasa-battery-thailand-public-company-non-voting.svg
SET:ZAA,บริษัท ซาเล็คต้า จำกัด (มหาชน),ZALEKTA PUBLIC COMPANY LIMITED,https://www.zalekta.com/storage/favicon.ico
SET:ZEN,บริษัท เซ็น คอร์ปอเรชั่น กรุ๊ป จำกัด (มหาชน),ZEN CORPORATION GROUP PCL,https://s3-symbol-logo.tradingview.com/zen-public-company-non-voting.svg
SET:ZIGA,บริษัท ซิก้า อินโนเวชั่น จำกัด (มหาชน),ZIGA INNOVATION PCL,https://s3-symbol-logo.tradingview.com/ziga-innovation-public-company-limited-non-voting.svg
SET:ACAP,บริษัท เอเชีย แคปปิตอล กรุ๊ป จำกัด (มหาชน),ASIA CAPITAL GROUP,https://s3-symbol-logo.tradingview.com/country/TH--big.svg
SET:BLISS,บริษัท บลิส อินเทลลิเจนซ์ จำกัด (มหาชน),BLISS INTELLIGENCE PCL,https://s3-symbol-logo.tradingview.com/country/TH--big.svg
SET:CIMBT,ธนาคาร ซีไอเอ็มบี ไทย จำกัด (มหาชน),CIMB THAI BANK PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/cimb-thai-bank-public-company-limited--big.svg
SET:CSR,บริษัท เทพธานีกรีฑา จำกัด (มหาชน),CITY SPORT AND RECREATION CO,https://s3-symbol-logo.tradingview.com/city-sport-and-recreation-co-non-voting--big.svg
SET:CV,บริษัท โคลเวอร์ เพาเวอร์ จำกัด (มหาชน),CLOVER POWER PCL,https://s3-symbol-logo.tradingview.com/country/TH--big.svg
SET:GLAND,บริษัท แกรนด์ คาแนล แลนด์ จำกัด (มหาชน),GRAND CANAL LAND PCL,https://s3-symbol-logo.tradingview.com/grand-canal-land-pcl-non-voting--big.svg
SET:GSTEEL,บริษัท จี สตีล จำกัด (มหาชน),G STEEL PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/country/TH--big.svg
SET:JKN,บริษัท เจเคเอ็น โกลบอล กรุ๊ป จำกัด (มหาชน),JKN GLOBAL GROUP PCL,https://s3-symbol-logo.tradingview.com/jkn-global-media-public-company-limited--big.svg
SET:KKC,บริษัท กุลธรเคอร์บี้ จำกัด (มหาชน),KULTHORN KIRBY PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/country/TH--big.svg
SET:KWI,บริษัท เคดับบลิวไอ จำกัด (มหาชน),KWI PCL,https://s3-symbol-logo.tradingview.com/country/TH--big.svg
SET:LRH,บริษัท ลากูน่า รีสอร์ท แอนด์ โฮเท็ล จำกัด (มหาชน),LAGUNA RESORTS & HOTELS,https://s3-symbol-logo.tradingview.com/laguna-resorts-and-hotels-non-voting--big.svg
SET:MVP,บริษัท เอ็ม วิชั่น จำกัด (มหาชน),M VISION PCL,https://s3-symbol-logo.tradingview.com/m-vision-pcl-non-voting--big.svg
SET:NEW,บริษัท วัฒนาการแพทย์ จำกัด (มหาชน),WATTANA KARNPAET,https://s3-symbol-logo.tradingview.com/country/TH--big.svg
SET:NFC,บริษัท เอ็นเอฟซี จำกัด (มหาชน),NFC PCL,https://s3-symbol-logo.tradingview.com/nfc-pcl-non-voting--big.svg
SET:NWR,บริษัทเนาวรัตน์พัฒนาการ จำกัด (มหาชน),NAWARAT PATANAKARN PUBLIC CO,https://s3-symbol-logo.tradingview.com/nawarat-patanakarn-public-company--big.svg
SET:PTECH,บริษัท พลัส เทค อินโนเวชั่น จำกัด (มหาชน),PLUS TECH INNOVATION PCL,https://s3-symbol-logo.tradingview.com/plus-tech-innovation-pcl-non-voting--big.svg
SET:ROH,บริษัท โรงแรมรอยัล ออคิด (ประเทศไทย) จำกัด (มหาชน),ROYAL ORCHID(THAI),https://s3-symbol-logo.tradingview.com/royal-orchid-thai-non-voting--big.svg
SET:TAPAC,บริษัท ทาพาโก้ จำกัด (มหาชน),TAPACO PUBLIC CO LIMITED,https://s3-symbol-logo.tradingview.com/country/TH--big.svg
SET:TCOAT,บริษัท อุตสาหกรรมผ้าเคลือบพลาสติกไทย จำกัด (มหาชน),THAI COATING INDUSTRIAL,https://s3-symbol-logo.tradingview.com/thai-coating-industrial.svg
SET:THAI,บริษัท การบินไทย จำกัด (มหาชน),THAI AIRWAY INTL PUBLIC CO,https://s3-symbol-logo.tradingview.com/thai-airway-intl-public-co--big.svg
SET:TOPP,บริษัท ไทย โอ.พี.พี. จำกัด (มหาชน),THAI O.P.P,https://s3-symbol-logo.tradingview.com/thai-opp-non-voting--big.svg
SET:UMS,บริษัท ยูนิค ไมนิ่ง เซอร์วิสเซส จำกัด (มหาชน),UNIQUE MINING SERVICE PUBLIC CO.LTD,https://s3-symbol-logo.tradingview.com/unique-mining-services-public-company-non-voting--big.svg
